route_id,route_short_name,route_long_name,route_desc,route_type,route_url,route_color,route_text_color
BRRP-2065,BRRP,"Brisbane City - Redcliffe Peninsula Line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/redcliffe-peninsula-line,1578BE,FFFFFF
BRRP-2066,BRRP,"Brisbane City - Redcliffe Peninsula Line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/redcliffe-peninsula-line,1578BE,FFFFFF
BRRP-2072,BRRP,"Brisbane City - Redcliffe Peninsula Line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/redcliffe-peninsula-line,1578BE,FFFFFF
BRRW-1872,BRRW,"Brisbane City - Rosewood line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,00871C,FFFFFF
BRRW-1873,BRRW,"Brisbane City - Rosewood line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,00871C,FFFFFF
BRRW-1992,BRRW,"Brisbane City - Rosewood line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,00871C,FFFFFF
BRRW-1993,BRRW,"Brisbane City - Rosewood line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,00871C,FFFFFF
BRRW-2050,BRRW,"Brisbane City - Rosewood line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,00871C,FFFFFF
BRRW-2051,BRRW,"Brisbane City - Rosewood line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,00871C,FFFFFF
BRRW-2072,BRRW,"Brisbane City - Rosewood line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ipswich-rosewood-line,00871C,FFFFFF
BRSH-1872,BRSH,"Brisbane City - Shorncliffe line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/shorncliffe-line,00467F,FFFFFF
BRSH-1873,BRSH,"Brisbane City - Shorncliffe line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/shorncliffe-line,00467F,FFFFFF
BRSH-1875,BRSH,"Brisbane City - Shorncliffe line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/shorncliffe-line,00467F,FFFFFF
BRSH-1898,BRSH,"Brisbane City - Shorncliffe line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/shorncliffe-line,00467F,FFFFFF
BRSH-1992,BRSH,"Brisbane City - Shorncliffe line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/shorncliffe-line,00467F,FFFFFF
BRSH-1993,BRSH,"Brisbane City - Shorncliffe line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/shorncliffe-line,00467F,FFFFFF
BRSH-1994,BRSH,"Brisbane City - Shorncliffe line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/shorncliffe-line,00467F,FFFFFF
BRSH-1995,BRSH,"Brisbane City - Shorncliffe line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/shorncliffe-line,00467F,FFFFFF
BRSH-2050,BRSH,"Brisbane City - Shorncliffe line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/shorncliffe-line,00467F,FFFFFF
BRSH-2051,BRSH,"Brisbane City - Shorncliffe line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/shorncliffe-line,00467F,FFFFFF
BRSH-2052,BRSH,"Brisbane City - Shorncliffe line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/shorncliffe-line,00467F,FFFFFF
BRSH-2053,BRSH,"Brisbane City - Shorncliffe line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/shorncliffe-line,00467F,FFFFFF
BRSH-2065,BRSH,"Brisbane City - Shorncliffe line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/shorncliffe-line,00467F,FFFFFF
BRSH-2066,BRSH,"Brisbane City - Shorncliffe line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/shorncliffe-line,00467F,FFFFFF
BRSH-2072,BRSH,"Brisbane City - Shorncliffe line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/shorncliffe-line,00467F,FFFFFF
BRSP-1872,BRSP,"Brisbane City - Springfield line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/springfield-line,1578BE,FFFFFF
BRSP-1873,BRSP,"Brisbane City - Springfield line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/springfield-line,1578BE,FFFFFF
BRSP-1898,BRSP,"Brisbane City - Springfield line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/springfield-line,1578BE,FFFFFF
BRSP-1992,BRSP,"Brisbane City - Springfield line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/springfield-line,1578BE,FFFFFF
BRSP-1993,BRSP,"Brisbane City - Springfield line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/springfield-line,1578BE,FFFFFF
BRSP-1995,BRSP,"Brisbane City - Springfield line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/springfield-line,1578BE,FFFFFF
BRSP-2050,BRSP,"Brisbane City - Springfield line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/springfield-line,1578BE,FFFFFF
BRSP-2051,BRSP,"Brisbane City - Springfield line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/springfield-line,1578BE,FFFFFF
BRSP-2053,BRSP,"Brisbane City - Springfield line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/springfield-line,1578BE,FFFFFF
BRSP-2066,BRSP,"Brisbane City - Springfield line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/springfield-line,1578BE,FFFFFF
BRSP-2070,BRSP,"Brisbane City - Springfield line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/springfield-line,1578BE,FFFFFF
BRSP-2071,BRSP,"Brisbane City - Springfield line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/springfield-line,1578BE,FFFFFF
BRSP-2072,BRSP,"Brisbane City - Springfield line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/springfield-line,1578BE,FFFFFF
BRVL-1872,BRVL,"Brisbane City - Varsity Lakes line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/gold-coast-line,FFC425,000000
BRVL-1873,BRVL,"Brisbane City - Varsity Lakes line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/gold-coast-line,FFC425,000000
BRVL-1875,BRVL,"Brisbane City - Varsity Lakes line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/gold-coast-line,FFC425,000000
BRVL-1898,BRVL,"Brisbane City - Varsity Lakes line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/gold-coast-line,FFC425,000000
BRVL-1992,BRVL,"Brisbane City - Varsity Lakes line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/gold-coast-line,FFC425,000000
BRVL-1993,BRVL,"Brisbane City - Varsity Lakes line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/gold-coast-line,FFC425,000000
BRVL-1994,BRVL,"Brisbane City - Varsity Lakes line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/gold-coast-line,FFC425,000000
BRVL-1995,BRVL,"Brisbane City - Varsity Lakes line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/gold-coast-line,FFC425,000000
BRVL-2050,BRVL,"Brisbane City - Varsity Lakes line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/gold-coast-line,FFC425,000000
BRVL-2051,BRVL,"Brisbane City - Varsity Lakes line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/gold-coast-line,FFC425,000000
BRVL-2052,BRVL,"Brisbane City - Varsity Lakes line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/gold-coast-line,FFC425,000000
BRVL-2053,BRVL,"Brisbane City - Varsity Lakes line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/gold-coast-line,FFC425,000000
BRVL-2065,BRVL,"Brisbane City - Varsity Lakes line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/gold-coast-line,FFC425,000000
BRVL-2066,BRVL,"Brisbane City - Varsity Lakes line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/gold-coast-line,FFC425,000000
BRVL-2070,BRVL,"Brisbane City - Varsity Lakes line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/gold-coast-line,FFC425,000000
BRVL-2071,BRVL,"Brisbane City - Varsity Lakes line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/gold-coast-line,FFC425,000000
BRVL-2072,BRVL,"Brisbane City - Varsity Lakes line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/gold-coast-line,FFC425,000000
CABR-1872,CABR,"Caboolture line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/caboolture-line,00871C,FFFFFF
CABR-1873,CABR,"Caboolture line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/caboolture-line,00871C,FFFFFF
CABR-1992,CABR,"Caboolture line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/caboolture-line,00871C,FFFFFF
CABR-1993,CABR,"Caboolture line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/caboolture-line,00871C,FFFFFF
CABR-2050,CABR,"Caboolture line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/caboolture-line,00871C,FFFFFF
CABR-2051,CABR,"Caboolture line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/caboolture-line,00871C,FFFFFF
CABR-2072,CABR,"Caboolture line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/caboolture-line,00871C,FFFFFF
CAIP-1872,CAIP,"Caboolture line - Ipswich line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/caboolture-line,00871C,FFFFFF
CAIP-1873,CAIP,"Caboolture line - Ipswich line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/caboolture-line,00871C,FFFFFF
CAIP-1875,CAIP,"Caboolture line - Ipswich line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/caboolture-line,00871C,FFFFFF
CAIP-1898,CAIP,"Caboolture line - Ipswich line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/caboolture-line,00871C,FFFFFF
CAIP-1992,CAIP,"Caboolture line - Ipswich line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/caboolture-line,00871C,FFFFFF
CAIP-1993,CAIP,"Caboolture line - Ipswich line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/caboolture-line,00871C,FFFFFF
CAIP-1994,CAIP,"Caboolture line - Ipswich line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/caboolture-line,00871C,FFFFFF
CAIP-1995,CAIP,"Caboolture line - Ipswich line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/caboolture-line,00871C,FFFFFF
CAIP-2050,CAIP,"Caboolture line - Ipswich line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/caboolture-line,00871C,FFFFFF
CAIP-2051,CAIP,"Caboolture line - Ipswich line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/caboolture-line,00871C,FFFFFF
CAIP-2052,CAIP,"Caboolture line - Ipswich line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/caboolture-line,00871C,FFFFFF
CAIP-2053,CAIP,"Caboolture line - Ipswich line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/caboolture-line,00871C,FFFFFF
CAIP-2065,CAIP,"Caboolture line - Ipswich line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/caboolture-line,00871C,FFFFFF
CAIP-2066,CAIP,"Caboolture line - Ipswich line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/caboolture-line,00871C,FFFFFF
CAIP-2072,CAIP,"Caboolture line - Ipswich line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/caboolture-line,00871C,FFFFFF
CARW-1872,CARW,"Caboolture line - Rosewood line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/caboolture-line,00871C,FFFFFF
CARW-1873,CARW,"Caboolture line - Rosewood line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/caboolture-line,00871C,FFFFFF
CARW-1992,CARW,"Caboolture line - Rosewood line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/caboolture-line,00871C,FFFFFF
CARW-1993,CARW,"Caboolture line - Rosewood line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/caboolture-line,00871C,FFFFFF
CARW-2050,CARW,"Caboolture line - Rosewood line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/caboolture-line,00871C,FFFFFF
CARW-2051,CARW,"Caboolture line - Rosewood line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/caboolture-line,00871C,FFFFFF
CARW-2072,CARW,"Caboolture line - Rosewood line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/caboolture-line,00871C,FFFFFF
CASP-1872,CASP,"Caboolture line - Springfield line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/caboolture-line,00871C,FFFFFF
CASP-1873,CASP,"Caboolture line - Springfield line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/caboolture-line,00871C,FFFFFF
CASP-1898,CASP,"Caboolture line - Springfield line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/caboolture-line,00871C,FFFFFF
CASP-1992,CASP,"Caboolture line - Springfield line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/caboolture-line,00871C,FFFFFF
CASP-1993,CASP,"Caboolture line - Springfield line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/caboolture-line,00871C,FFFFFF
CASP-1995,CASP,"Caboolture line - Springfield line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/caboolture-line,00871C,FFFFFF
CASP-2050,CASP,"Caboolture line - Springfield line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/caboolture-line,00871C,FFFFFF
CASP-2051,CASP,"Caboolture line - Springfield line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/caboolture-line,00871C,FFFFFF
CASP-2053,CASP,"Caboolture line - Springfield line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/caboolture-line,00871C,FFFFFF
CASP-2066,CASP,"Caboolture line - Springfield line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/caboolture-line,00871C,FFFFFF
CASP-2072,CASP,"Caboolture line - Springfield line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/caboolture-line,00871C,FFFFFF
CLBR-1872,CLBR,"Cleveland line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/cleveland-line,00467F,FFFFFF
CLBR-1873,CLBR,"Cleveland line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/cleveland-line,00467F,FFFFFF
CLBR-1875,CLBR,"Cleveland line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/cleveland-line,00467F,FFFFFF
CLBR-1898,CLBR,"Cleveland line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/cleveland-line,00467F,FFFFFF
CLBR-1992,CLBR,"Cleveland line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/cleveland-line,00467F,FFFFFF
CLBR-1993,CLBR,"Cleveland line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/cleveland-line,00467F,FFFFFF
CLBR-1994,CLBR,"Cleveland line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/cleveland-line,00467F,FFFFFF
CLBR-1995,CLBR,"Cleveland line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/cleveland-line,00467F,FFFFFF
CLBR-2050,CLBR,"Cleveland line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/cleveland-line,00467F,FFFFFF
CLBR-2051,CLBR,"Cleveland line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/cleveland-line,00467F,FFFFFF
CLBR-2065,CLBR,"Cleveland line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/cleveland-line,00467F,FFFFFF
CLBR-2066,CLBR,"Cleveland line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/cleveland-line,00467F,FFFFFF
CLBR-2070,CLBR,"Cleveland line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/cleveland-line,00467F,FFFFFF
CLBR-2071,CLBR,"Cleveland line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/cleveland-line,00467F,FFFFFF
CLBR-2072,CLBR,"Cleveland line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/cleveland-line,00467F,FFFFFF
CLCL-2052,CLCL,"Cleveland line - Cleveland line",,2,https://www.translink.com.au,00447C,FFFFFF
CLCL-2053,CLCL,"Cleveland line - Cleveland line",,2,https://www.translink.com.au,00447C,FFFFFF
CLDB-1872,CLDB,"Cleveland line - Doomben line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/cleveland-line,00467F,FFFFFF
CLDB-1873,CLDB,"Cleveland line - Doomben line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/cleveland-line,00467F,FFFFFF
CLDB-1992,CLDB,"Cleveland line - Doomben line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/cleveland-line,00467F,FFFFFF
CLDB-1993,CLDB,"Cleveland line - Doomben line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/cleveland-line,00467F,FFFFFF
CLDB-2050,CLDB,"Cleveland line - Doomben line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/cleveland-line,00467F,FFFFFF
CLDB-2051,CLDB,"Cleveland line - Doomben line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/cleveland-line,00467F,FFFFFF
CLDB-2072,CLDB,"Cleveland line - Doomben line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/cleveland-line,00467F,FFFFFF
CLSH-1872,CLSH,"Cleveland line - Shorncliffe line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/cleveland-line,00467F,FFFFFF
CLSH-1873,CLSH,"Cleveland line - Shorncliffe line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/cleveland-line,00467F,FFFFFF
CLSH-1875,CLSH,"Cleveland line - Shorncliffe line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/cleveland-line,00467F,FFFFFF
CLSH-1898,CLSH,"Cleveland line - Shorncliffe line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/cleveland-line,00467F,FFFFFF
CLSH-1992,CLSH,"Cleveland line - Shorncliffe line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/cleveland-line,00467F,FFFFFF
CLSH-1993,CLSH,"Cleveland line - Shorncliffe line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/cleveland-line,00467F,FFFFFF
CLSH-1994,CLSH,"Cleveland line - Shorncliffe line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/cleveland-line,00467F,FFFFFF
CLSH-1995,CLSH,"Cleveland line - Shorncliffe line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/cleveland-line,00467F,FFFFFF
CLSH-2050,CLSH,"Cleveland line - Shorncliffe line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/cleveland-line,00467F,FFFFFF
CLSH-2051,CLSH,"Cleveland line - Shorncliffe line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/cleveland-line,00467F,FFFFFF
CLSH-2065,CLSH,"Cleveland line - Shorncliffe line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/cleveland-line,00467F,FFFFFF
CLSH-2066,CLSH,"Cleveland line - Shorncliffe line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/cleveland-line,00467F,FFFFFF
CLSH-2072,CLSH,"Cleveland line - Shorncliffe line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/cleveland-line,00467F,FFFFFF
DBBN-1872,DBBN,"Doomben line - Beenleigh line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/doomben-line,A54399,FFFFFF
DBBN-1873,DBBN,"Doomben line - Beenleigh line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/doomben-line,A54399,FFFFFF
DBBN-1992,DBBN,"Doomben line - Beenleigh line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/doomben-line,A54399,FFFFFF
DBBN-1993,DBBN,"Doomben line - Beenleigh line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/doomben-line,A54399,FFFFFF
DBBN-2072,DBBN,"Doomben line - Beenleigh line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/doomben-line,A54399,FFFFFF
DBBR-1872,DBBR,"Doomben line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/doomben-line,A54399,FFFFFF
DBBR-1873,DBBR,"Doomben line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/doomben-line,A54399,FFFFFF
DBBR-1875,DBBR,"Doomben line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/doomben-line,A54399,FFFFFF
DBBR-1992,DBBR,"Doomben line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/doomben-line,A54399,FFFFFF
DBBR-1993,DBBR,"Doomben line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/doomben-line,A54399,FFFFFF
DBBR-1994,DBBR,"Doomben line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/doomben-line,A54399,FFFFFF
DBBR-2050,DBBR,"Doomben line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/doomben-line,A54399,FFFFFF
DBBR-2051,DBBR,"Doomben line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/doomben-line,A54399,FFFFFF
DBBR-2052,DBBR,"Doomben line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/doomben-line,A54399,FFFFFF
DBBR-2065,DBBR,"Doomben line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/doomben-line,A54399,FFFFFF
DBBR-2072,DBBR,"Doomben line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/doomben-line,A54399,FFFFFF
DBCL-1872,DBCL,"Doomben line - Cleveland line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/doomben-line,A54399,FFFFFF
DBCL-1873,DBCL,"Doomben line - Cleveland line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/doomben-line,A54399,FFFFFF
DBCL-1992,DBCL,"Doomben line - Cleveland line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/doomben-line,A54399,FFFFFF
DBCL-1993,DBCL,"Doomben line - Cleveland line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/doomben-line,A54399,FFFFFF
DBCL-2050,DBCL,"Doomben line - Cleveland line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/doomben-line,A54399,FFFFFF
DBCL-2051,DBCL,"Doomben line - Cleveland line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/doomben-line,A54399,FFFFFF
DBCL-2072,DBCL,"Doomben line - Cleveland line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/doomben-line,A54399,FFFFFF
FGBN-1872,FGBN,"Ferny Grove line - Beenleigh line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ferny-grove-line,E31837,FFFFFF
FGBN-1873,FGBN,"Ferny Grove line - Beenleigh line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ferny-grove-line,E31837,FFFFFF
FGBN-1875,FGBN,"Ferny Grove line - Beenleigh line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ferny-grove-line,E31837,FFFFFF
FGBN-1898,FGBN,"Ferny Grove line - Beenleigh line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ferny-grove-line,E31837,FFFFFF
FGBN-1992,FGBN,"Ferny Grove line - Beenleigh line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ferny-grove-line,E31837,FFFFFF
FGBN-1993,FGBN,"Ferny Grove line - Beenleigh line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ferny-grove-line,E31837,FFFFFF
FGBN-1994,FGBN,"Ferny Grove line - Beenleigh line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ferny-grove-line,E31837,FFFFFF
FGBN-1995,FGBN,"Ferny Grove line - Beenleigh line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ferny-grove-line,E31837,FFFFFF
FGBN-2050,FGBN,"Ferny Grove line - Beenleigh line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ferny-grove-line,E31837,FFFFFF
FGBN-2051,FGBN,"Ferny Grove line - Beenleigh line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ferny-grove-line,E31837,FFFFFF
FGBN-2052,FGBN,"Ferny Grove line - Beenleigh line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ferny-grove-line,E31837,FFFFFF
FGBN-2053,FGBN,"Ferny Grove line - Beenleigh line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ferny-grove-line,E31837,FFFFFF
FGBN-2065,FGBN,"Ferny Grove line - Beenleigh line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ferny-grove-line,E31837,FFFFFF
FGBN-2066,FGBN,"Ferny Grove line - Beenleigh line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ferny-grove-line,E31837,FFFFFF
FGBN-2070,FGBN,"Ferny Grove line - Beenleigh line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ferny-grove-line,E31837,FFFFFF
FGBN-2071,FGBN,"Ferny Grove line - Beenleigh line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ferny-grove-line,E31837,FFFFFF
FGBN-2072,FGBN,"Ferny Grove line - Beenleigh line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ferny-grove-line,E31837,FFFFFF
FGBR-1872,FGBR,"Ferny Grove line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ferny-grove-line,E31837,FFFFFF
FGBR-1873,FGBR,"Ferny Grove line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ferny-grove-line,E31837,FFFFFF
FGBR-1875,FGBR,"Ferny Grove line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ferny-grove-line,E31837,FFFFFF
FGBR-1898,FGBR,"Ferny Grove line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ferny-grove-line,E31837,FFFFFF
FGBR-1992,FGBR,"Ferny Grove line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ferny-grove-line,E31837,FFFFFF
FGBR-1993,FGBR,"Ferny Grove line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ferny-grove-line,E31837,FFFFFF
FGBR-1994,FGBR,"Ferny Grove line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ferny-grove-line,E31837,FFFFFF
FGBR-1995,FGBR,"Ferny Grove line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ferny-grove-line,E31837,FFFFFF
FGBR-2050,FGBR,"Ferny Grove line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ferny-grove-line,E31837,FFFFFF
FGBR-2051,FGBR,"Ferny Grove line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ferny-grove-line,E31837,FFFFFF
FGBR-2052,FGBR,"Ferny Grove line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ferny-grove-line,E31837,FFFFFF
FGBR-2053,FGBR,"Ferny Grove line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/ferny-grove-line,E31837,FFFFFF
